RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_OLD_ADDR,HPPN_X,HPPN_Y
1579061148,19,10,215,1,충청남도 아산시 풍기동(행정:온양6동) 404-33,127.02187,36.77121
1579081215,19,10,215,2,서울특별시 강서구 화곡동(행정:화곡8동) 341-65,126.846664,37.532494
1579062048,19,10,215,3,충청남도 서산시 지곡면 무장리(지곡면) 산177-2,126.45,36.8575
1579169151,13,10,215,1,대전광역시 중구 대흥동(행정:대흥동),127.41757,36.32288
1579144682,13,10,215,2,대전광역시 서구 관저동(행정:관저1동) 1643,127.34446,36.307735
1579144744,13,10,215,2,대전광역시 서구 월평동(행정:월평1동) 911,127.36335,36.355965
1579169320,13,10,215,1,대전광역시 중구 대흥동(행정:대흥동) 391-12,127.42896,36.320213
1579146336,13,10,215,1,0,127.40466,36.341686
1579146724,13,10,215,2,대전광역시 유성구 관평동(행정:관평동) 672,127.39014,36.41928
1579147301,13,10,215,1,대전광역시 동구 가양동(가양1동) 175-47,127.44644,36.342556
1579132518,13,10,215,1,0,127.40466,36.341686
1579148112,13,10,215,2,0,127.40466,36.341686
1579160875,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1433,127.37686,36.347157
1579134003,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 349-12,127.371346,36.34574
1579161110,13,10,215,1,대전광역시 서구 갈마동(행정:갈마2동) 1433,127.37686,36.347157
1579172277,13,10,215,1,대전광역시 동구 용전동(행정:용전동) 145-23,127.43302,36.348812
1579135243,13,10,215,2,대전광역시 유성구 도룡동(행정:신성동) 1-2,127.39975,36.375664
1579135666,13,10,215,2,0,127.40466,36.341686
1579150963,13,10,215,2,대전광역시 유성구 관평동(행정:관평동) 672,127.39014,36.41928
1579151124,13,10,215,2,대전광역시 서구 둔산동(둔산2동) 1167(V 신한은행둔산점),127.378845,36.351063
1579162553,13,10,215,1,대전광역시 서구 둔산동(행정:둔산1동) 1472,127.38866,36.35261
1579136530,13,10,215,2,대전광역시 서구 관저동(행정:관저1동) 990,127.33994,36.30742
1579152182,13,10,215,1,대전광역시 유성구 관평동(행정:관평동) 672,127.39089,36.41926
1579137237,13,10,215,3,대전광역시 서구 변동(변동) 66-11,127.3825,36.3225
1579152673,13,10,215,1,대전광역시 서구 흑석동(행정:기성동) 107-1,127.35702,36.271873
1579152422,13,10,215,1,0,127.40466,36.341686
1579152574,13,10,215,1,0,127.40466,36.341686
1579163910,13,10,215,2,대전광역시 서구 둔산동(둔산2동) 908(샘머리2차아파트 210동 204호),127.39547,36.361233
1579163949,13,10,215,1,대전광역시 동구 판암동(행정:판암2동) 761-1,127.447296,36.324043
1579138030,13,10,215,2,대전광역시 유성구 원신흥동(행정:원신흥동) 185-4,127.35161,36.341686
1579153092,13,10,215,1,대전광역시 서구 흑석동(행정:기성동) 107-1,127.35702,36.271873
1579139222,13,10,215,1,대전광역시 서구 둔산동(행정:둔산3동) 2285,127.40221,36.34902
1579165553,13,10,215,2,대전광역시 서구 둔산동(행정:둔산2동) 908,127.39172,36.36102
1579165936,13,10,215,1,대전광역시 동구 성남동(행정:삼성동) 491-2,127.42079,36.337936
1579156712,13,10,215,2,대전광역시 동구 가오동(효동) 604(국민은행 가오동지점),127.45617,36.307056
1579156689,19,10,215,2,세종특별자치시 세종시 어진동(행정:도담동) 669,127.262825,36.49631
1579148852,19,10,215,1,충청남도 천안시 서북구 업성동(부성1동) 174-1,127.13705,36.85742
1579169048,19,10,215,2,충청남도 서산시 부석면 취평리(행정:부석면) 640-1,126.394806,36.722897
1579125103,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍) 1844,127.11148,36.78757
1579165718,19,10,215,1,충청남도 태안군 원북면 반계리(행정:원북면) 239,126.26187,36.82208
1579154605,19,10,215,1,충청남도 아산시 풍기동(온양6동) 323-1,127.02303,36.77099
1579155438,19,10,215,2,충청남도 아산시 풍기동(행정:온양6동) 323-1,127.02299,36.771
1579155710,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정2동) 823,127.13373,36.82205
1579219365,13,10,215,2,대전광역시 서구 둔산동(행정:둔산1동) 1399,127.38023,36.35854
1579234076,13,10,215,2,대전광역시 서구 갈마동(행정:갈마1동) 293-10,127.36857,36.35283
1579234901,13,10,215,1,대전광역시 대덕구 와동(행정:회덕동) 341-1,127.423805,36.40608
1579246174,13,10,215,1,0,127.40466,36.341686
1579256095,13,10,215,2,대전광역시 유성구 상대동(행정:원신흥동) 464,127.33793,36.3454
1579246736,13,10,215,2,대전광역시 동구 자양동(자양동) 51-30,127.44879,36.338364
1579236005,13,10,215,1,대전광역시 유성구 금고동(행정:구즉동) 산21,127.3947,36.465084
1579236211,13,10,215,1,대전광역시 유성구 금고동(행정:구즉동) 산21,127.3947,36.465084
1579236526,13,10,215,2,0,127.40466,36.341686
1579222858,13,10,215,1,0,127.40466,36.341686
1579223316,13,10,215,1,대전광역시 서구 도안동(행정:가수원동) 1373,127.347946,36.313297
1579236756,13,10,215,2,0,127.40466,36.341686
1579223306,13,10,215,2,0,127.40466,36.341686
1579237903,13,10,215,2,0,127.40466,36.341686
1579249120,13,10,215,2,0,127.40466,36.341686
1579259382,13,10,215,3,대전광역시 유성구 교촌동(진잠동) 635-28,127.31547,36.30251
1579225616,13,10,215,2,대전광역시 유성구 관평동(행정:관평동) 665,127.383,36.41912
1579226061,13,10,215,2,대전광역시 중구 목동(목동) 24,127.406944,36.33389
1579225973,13,10,215,3,대전광역시 서구 둔산동(둔산1동) 1408,127.38618,36.352
1579226563,13,10,215,2,대전광역시 대덕구 법동(행정:법2동) 187,127.42936,36.371506
1579226632,13,10,215,2,0,127.40466,36.341686
1579227074,13,10,215,2,대전광역시 대덕구 덕암동(행정:덕암동) 55-12,127.421455,36.440178
1579226968,13,10,215,2,0,127.40466,36.341686
1579240183,13,10,215,2,0,127.40466,36.341686
1579251103,13,10,215,1,0,127.40466,36.341686
1579261752,13,10,215,1,0,127.40466,36.341686
1579227018,13,10,215,1,대전광역시 중구 유천동(유천1동) 309-4,127.39409,36.318787
1579240898,13,10,215,1,대전광역시 중구 태평동(행정:태평2동) 551,127.39055,36.31987
1579227944,13,10,215,2,0,127.40466,36.341686
1579228128,13,10,215,2,0,127.40466,36.341686
1579228569,13,10,215,1,0,127.40466,36.341686
1579264007,13,10,215,1,대전광역시 유성구 죽동(행정:온천2동) 120-5,127.339096,36.365948
1579228830,13,10,215,2,0,127.40466,36.341686
1579229353,13,10,215,1,대전광역시 서구 내동(내동) 220(롯데 108동804),127.36778,36.339394
1579229761,13,10,215,2,0,127.40466,36.341686
1579229949,13,10,215,1,대전광역시 서구 갈마동(행정:갈마1동) 328-3,127.36417,36.35072
1579231098,13,10,215,2,0,127.40466,36.341686
1579243927,13,10,215,1,0,127.40466,36.341686
1579232203,13,10,215,2,대전광역시 대덕구 비래동(행정:비래동) 146-1,127.45308,36.357162
1579232674,13,10,215,2,대전광역시 대덕구 비래동(행정:비래동) 146-1,127.45308,36.357162
1579244846,13,10,215,1,대전광역시 동구 신안동(행정:중앙동) 264,127.4361,36.33152
1579255167,13,10,215,2,대전광역시 유성구 상대동(행정:원신흥동) 464,127.33793,36.3454
1579242292,19,10,215,1,충청남도 서천군 장항읍 창선2리(행정:장항읍) 532-7,126.69819,36.011444
1579254549,19,10,215,2,충청남도 부여군 홍산면 북촌리(행정:홍산면) 178-8,126.760315,36.215603
1579342446,13,10,215,1,대전광역시 중구 문화동(행정:문화2동) 476-12,127.401344,36.308277
1579335438,13,10,215,2,대전광역시 서구 도안동(가수원동) 800,127.33938,36.329273
1579348314,13,10,215,1,0,127.40466,36.341686
1579312962,19,10,215,2,충청남도 서산시 읍내동(행정:부춘동) 681-1,126.44403,36.78152
1579313314,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 1510,127.10239,36.81879
1579311655,19,10,215,1,세종특별자치시 세종시 대평동(행정:대평동) 567-1,127.27666,36.474384
1579392330,19,10,215,2,충청남도 아산시 도고면 금산리(행정:도고면) 15-1,126.87743,36.75039
1579487423,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758
1579487738,13,10,215,2,대전광역시 유성구 관평동(행정:관평동) 892,127.38564,36.42445
1579488755,13,10,215,2,대전광역시 서구 둔산동(행정:둔산2동) 1306-2,127.382645,36.354927
1579518272,13,10,215,1,0,127.40466,36.341686
1579480643,13,10,215,1,0,127.40466,36.341686
1579489737,13,10,215,2,0,127.40466,36.341686
1579501220,13,10,215,2,대전광역시 동구 판암동(판암1동) 467-2(2층 예담정신건강의학과),127.45616,36.316147
1579482645,13,10,215,2,대전광역시 중구 문화동(행정:문화2동) 479-33,127.40286,36.309143
1579482850,13,10,215,2,대전광역시 서구 관저동(행정:관저2동),127.32893,36.29922
1579490865,13,10,215,2,대전광역시 대덕구 송촌동(행정:송촌동) 461-1,127.44101,36.36672
1579484535,13,10,215,2,대전광역시 유성구 어은동(행정:온천2동) 23,127.36396,36.365658
1579486709,13,10,215,1,0,0.0,0.0
1579492255,19,10,215,1,세종특별자치시 세종시 새롬동(행정:새롬동) 341-42,127.254105,36.483894
1579566932,13,10,215,1,0,127.40466,36.341686
1579567800,13,10,215,2,0,127.40466,36.341686
1579569496,13,10,215,2,대전광역시 동구 추동(행정:대청동) 476-1,127.47413,36.375854
1579583248,13,10,215,1,0,127.40466,36.341686
1579571500,13,10,215,1,대전광역시 중구 산성동(행정:산성동) 119-1,127.38478,36.305435
1579572668,13,10,215,1,0,127.40466,36.341686
1579573671,13,10,215,2,0,127.40466,36.341686
1579576568,13,5,215,1,대전광역시 대덕구 중리동(행정:중리동) 398-20,127.423676,36.361317
1579602051,13,10,215,2,대전광역시 서구 도마동(행정:도마2동) 173-1,127.37976,36.31261
1579596563,13,10,215,1,대전광역시 서구 월평동(행정:월평1동) 510,127.36438,36.3583
1579596831,13,10,215,3,대전광역시 서구 월평동(월평1동) 510-1,127.36389,36.358055
1579597627,13,10,215,1,대전광역시 대덕구 중리동(행정:중리동) 126-4,127.43243,36.35973
1579573091,19,10,215,1,충청남도 서산시 읍내동(행정:부춘동) 61-3,126.44695,36.776997
1579596493,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍) 1539,127.09433,36.784534
1579567917,19,10,215,2,충청남도 아산시 배방읍 공수리(배방읍) 1660(기업은행 아산배방지점내),127.05588,36.7746
1579572513,19,10,215,2,세종특별자치시 세종시 조치원읍 번암리(행정:조치원읍) 66-16,127.29491,36.588215
1579661990,13,10,215,1,대전광역시 유성구 전민동(행정:전민동) 464-1,127.40924,36.4007
1579676375,13,10,215,1,대전광역시 유성구 전민동(행정:전민동) 460-1,127.39994,36.3986
1579655030,13,10,215,2,대전광역시 서구 둔산동(둔산1동) 1501(V 남원프라자),127.389854,36.35097
1579671456,13,10,215,1,대전광역시 유성구 관평동(행정:관평동) 1259,127.392746,36.422928
1579695076,13,10,215,2,0,127.40466,36.341686
1579683679,13,10,215,1,대전광역시 유성구 대정동(진잠동) 303-2(V 오렌지카운티),127.31958,36.31292
1579675855,13,10,215,1,대전광역시 유성구 전민동(행정:전민동) 460-1,127.39994,36.3986
1579665351,19,10,215,3,충청남도 천안시 서북구 쌍용동(쌍용3동) 1920,127.120834,36.80472
1579658473,19,10,215,2,충청남도 예산군 예산읍 예산리(행정:예산읍) 142-3,126.85099,36.681812
1579746466,13,10,215,1,대전광역시 대덕구 오정동(행정:오정동) 460,127.40488,36.349808
1579756450,13,10,215,1,대전광역시 서구 둔산동(둔산2동) 1167(V 신한은행둔산점),127.378845,36.351063
1579757538,13,10,215,1,0,0.0,0.0
1579761975,13,10,215,2,대전광역시 대덕구 신탄진동(행정:신탄진동),127.42876,36.45104
1579741230,13,10,215,2,대전광역시 서구 둔산동(둔산1동) 1501(V 남원프라자),127.389854,36.35097
1579754248,13,10,215,1,0,127.40466,36.341686
1579743359,13,10,215,1,대전광역시 유성구 지족동(노은3동) 1026-1,127.3087,36.387226
1579759642,19,10,215,1,충청남도 서산시 운산면 용장리(운산면) 404-4(V),126.58501,36.81122
1579831114,13,10,215,3,대전광역시 서구 관저동(관저2동) 1602,127.34403,36.294453
1579950066,13,10,215,2,대전광역시 서구 도안동(가수원동) 1373(호반베르디움아파트 104동 2403호),127.3475,36.313244
1579952929,13,10,215,1,대전광역시 유성구 장대동(행정:온천2동) 369-9,127.339066,36.358585
1580114035,19,10,215,2,충청남도 아산시 배방읍 장재리(행정:배방읍),127.090675,36.788666
1580186609,13,10,215,2,대전광역시 유성구 반석동(행정:노은3동) 616,127.30953,36.3928
1580187943,13,10,215,1,대전광역시 유성구 반석동(행정:노은3동) 616,127.30953,36.3928
1580177607,13,10,215,1,대전광역시 중구 문화동(행정:문화2동) 772,127.3994,36.30786
1580178151,13,10,215,2,대전광역시 중구 문화동(문화2동) 772,127.39937,36.307804
1580178534,13,10,215,2,대전광역시 중구 문화동(문화2동) 772,127.39937,36.307804
1580190870,13,10,215,2,대전광역시 동구 원동(행정:중앙동) 56-1,127.4326,36.3289
1580193053,13,10,215,1,대전광역시 서구 월평동(월평3동) 301(V 누리아파트상가),127.373535,36.35867
1580184396,13,10,215,1,대전광역시 동구 가양동(가양2동) 389-6,127.44646,36.34814
1580186474,13,10,215,2,0,127.40466,36.341686
1580213511,13,10,215,2,0,127.40466,36.341686
1580214180,13,10,215,1,충청남도 천안시 동남구 원성동(행정:원성1동) 31-62,127.16297,36.811886
1580206377,19,10,215,2,충청남도 서산시 동문동(행정:동문1동) 71-1,126.464676,36.787327
1580188550,19,10,215,1,세종특별자치시 세종시 고운동(행정:고운동),127.23661,36.51967
1580214180,19,10,215,1,충청남도 천안시 동남구 원성동(행정:원성1동) 31-62,127.16297,36.811886
1580175495,19,10,215,1,세종특별자치시 세종시 반곡동(행정:소담동) 59-7,127.31385,36.500145
1580268117,13,10,215,1,0,127.40466,36.341686
1580270954,13,10,215,2,0,127.40466,36.341686
1580292445,13,10,215,2,대전광역시 중구 태평동(행정:태평2동) 393,127.391,36.32194
1580261640,13,10,215,2,대전광역시 대덕구 석봉동(행정:석봉동) 307-20,127.42391,36.448326
1580263450,13,10,215,1,대전광역시 중구 대흥동(행정:대흥동) 409-15,127.42532,36.32515
1580300891,13,10,215,1,대전광역시 서구 둔산동(둔산2동) 1524,127.3997,36.35891
1580295979,19,10,215,2,충청남도 공주시 우성면 동대리(행정:우성면),127.049706,36.470867
1580263208,19,10,215,1,충청남도 천안시 서북구 업성동(행정:부성1동) 174-1,127.13678,36.85774
1580263896,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 38-4,126.64019,36.89426
1580359047,13,10,215,1,대전광역시 서구 둔산동(행정:둔산2동) 1060,127.37677,36.350864
1580363127,13,10,215,1,대전광역시 유성구 관평동(관평동) 943(남정빌딩 2층),127.39121,36.426086
1580355009,13,10,215,2,대전광역시 대덕구 중리동(중리동) 248-16,127.42878,36.356976
1580374995,19,10,215,1,충청남도 홍성군 홍성읍 오관리(행정:홍성읍) 398-8,126.6653,36.59974
1580381890,19,10,215,1,0,0.0,0.0
1580439443,13,10,215,2,대전광역시 중구 유천동(행정:유천2동) 10-19,127.40266,36.32287
1580463518,13,10,215,1,대전광역시 중구 태평동(행정:태평2동) 389-5,127.38772,36.31976
1580443204,13,10,215,1,0,127.40466,36.341686
1580455949,13,10,215,1,대전광역시 동구 상소동(행정:산내동) 507-2,127.45576,36.229393
1580456770,13,10,215,1,대전광역시 동구 상소동(행정:산내동) 507-2,127.45576,36.229393
1580471663,13,10,215,1,대전광역시 서구 갈마동(행정:갈마1동) 376-35,127.36677,36.346684
1580439164,19,10,215,1,세종특별자치시 세종시 부강면 부강리(행정:부강면) 970-3,127.36396,36.529835
1580439210,19,10,215,1,세종특별자치시 세종시 부강면 부강리(행정:부강면) 970-3,127.36396,36.529835
1580441324,19,10,215,2,충청남도 아산시 음봉면 신수리(행정:음봉면) 353,126.97718,36.850822
1580463434,19,10,215,2,충청남도 아산시 읍내동(행정:온양6동) 253,127.015114,36.761425
1580541681,13,10,215,2,0,127.40466,36.341686
1580542133,13,10,215,1,대전광역시 서구 도마동(행정:도마2동) 205,127.37085,36.32176
1580534485,13,10,215,2,대전광역시 유성구 노은동(노은1동) 564-13( 미트갤러리1차 1 동 1호),127.317474,36.363033
1580547991,13,10,215,2,대전광역시 동구 가양동(행정:가양1동) 705,127.43884,36.341553
1580521639,13,10,215,1,0,127.40466,36.341686
1580539346,13,10,215,1,대전광역시 서구 도마동(행정:도마2동) 205,127.37085,36.32176
1580539669,13,10,215,1,대전광역시 서구 도마동(행정:도마2동) 205,127.37085,36.32176
