RECV_DEPT_NM,RECV_CPLT_DM,NPA_CL,EVT_STAT_CD,EVT_CL_CD,RPTER_SEX,HPPN_PNU_ADDR,HPPN_X,HPPN_Y,SME_EVT_YN
충남청,1607055186,19,10,215,2,충청남도 논산시 내동(행정:취암동) 318,127.093704,36.190483,-1
충남청,1607043802,19,10,215,1,충청남도 아산시 도고면 덕암리(행정:도고면) 171-1,126.93465,36.74025,-1
충남청,1607047430,19,10,215,1,충청남도 서천군 종천면 종천리(종천면) 122-4,126.64854,36.11477,-1
대전청,1607052804,13,10,215,2,대전광역시 서구 월평동(행정:둔산2동) ,127.37871,36.357716,-1
충남청,1607044280,19,10,215,2,충청남도 천안시 동남구 영성동(행정:중앙동) 113-13,127.15393,36.79876,-1
충남청,1607041905,19,10,215,2,충청남도 천안시 서북구 성환읍 성환리(행정:성환읍) 274-1,127.13434,36.91818,1
대전청,1607043942,13,10,215,1,대전광역시 서구 용문동(행정:용문동) 214-6,127.40061,36.342907,-1
대전청,1607053245,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 1477,127.40193,36.345345,1
대전청,1607053676,13,10,215,2,대전광역시 서구 탄방동(행정:탄방동) 1477,127.40193,36.345345,1
충남청,1607053747,31,10,215,2,세종특별자치시 세종시 다정동(행정:새롬동) 산29,127.24308,36.495136,-1
충남청,1607050218,19,10,215,1,충청남도 천안시 서북구 성거읍 문덕리(행정:성거읍) 135-13,127.18401,36.8673,-1
충남청,1607047104,19,10,215,1,충청남도 부여군 부여읍 구아리(부여읍) 167,126.911545,36.28177,-1
대전청,1607049966,13,10,215,2,대전광역시 유성구 장대동(행정:온천2동) 336-5,127.33721,36.36326,1
충남청,1607055391,19,10,215,2,충청남도 천안시 동남구 원성동(행정:원성2동) 521-16,127.16226,36.804615,-1
충남청,1607056161,19,10,215,1,충청남도 금산군 추부면 장대리(행정:추부면) 479-9,127.48182,36.18485,-1
충남청,1607405799,19,10,215,1,충청남도 당진시 신평면 매산리(행정:신평면) 492,126.809296,36.942917,-1
대전청,1607404145,13,10,215,1,대전광역시 동구 판암동(행정:판암2동) 761-1,127.447296,36.324043,-1
충남청,1607393527,19,10,215,2,충청남도 서산시 해미면 황락리(행정:해미면) 371-1,126.5507,36.70906,-1
충남청,1607408896,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성2동) 707,127.131966,36.8332,-1
충남청,1607396130,19,10,215,3,충청남도 아산시 인주면 금성리(인주면) 123,126.87252,36.848293,-1
충남청,1607393615,19,10,215,3,충청남도 예산군 예산읍 예산리(예산읍) 479-6,126.84728,36.679485,1
충남청,1607399134,19,10,215,2,충청남도 서산시 장동(행정:석남동) 143-4,126.488815,36.73864,-1
대전청,1607404686,13,10,215,1,대전광역시 중구 태평동(행정:태평1동) 553,127.39916,36.333447,-1
충남청,1607393890,19,10,215,2,충청남도 천안시 서북구 불당동(불당동) 1530,127.108574,36.81792,-1
충남청,1607409628,19,10,215,2,충청남도 논산시 가야곡면 삼전리(행정:가야곡면) 534-4,127.1642,36.108604,-1
충남청,1607392380,19,10,215,2,충청남도 홍성군 홍성읍 소향리(행정:홍성읍) 54-5,126.66203,36.60712,-1
충남청,1607394870,19,10,215,2,충청남도 아산시 탕정면 매곡리(행정:탕정면) 692-9,127.08112,36.798775,-1
대전청,1607399571,13,10,215,2,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742,-1
대전청,1607402034,13,10,215,1,대전광역시 대덕구 평촌동(덕암동) 산39-5,127.42676,36.43889,-1
충남청,1607404372,19,10,215,1,충청남도 아산시 배방읍 구령리(행정:배방읍) 122-2,127.05154,36.77911,-1
대전청,1607406918,13,10,215,2,대전광역시 대덕구 덕암동(행정:덕암동) 17-18,127.42516,36.442593,1
충남청,1607406835,19,10,215,1,충청남도 아산시 온천동(행정:온양1동) 1626,127.00254,36.78997,-1
대전청,1607396269,13,10,215,2,대전광역시 동구 소제동(중앙동) 291-16,127.437,36.332336,1
충남청,1607400398,19,10,215,2,충청남도 부여군 부여읍 구아리(행정:부여읍) 328-2,126.91028,36.28097,-1
충남청,1607393346,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정2동) 1433,127.142334,36.825882,-1
대전청,1607408179,13,10,215,1,대전광역시 동구 인동(신인동) 118-18,127.43855,36.322952,-1
충남청,1607393133,19,10,215,1,충청남도 홍성군 홍성읍 월산리(행정:홍성읍) 871,126.6487,36.599865,-1
충남청,1607401516,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성1동) 1332,127.14086,36.83163,-1
충남청,1607407568,19,10,215,1,충청남도 천안시 서북구 성거읍 천흥리(성거읍) 430-1,127.20088,36.87238,-1
대전청,1607399448,13,10,215,2,대전광역시 동구 소제동(중앙동) 291-16,127.437,36.332336,1
충남청,1607402015,19,10,215,1,충청남도 계룡시 신도안면 부남리(행정:신도안면) 167,127.219826,36.300266,-1
충남청,1607408103,19,10,215,2,충청남도 서산시 예천동(행정:석남동) 1290-4,126.45015,36.771156,-1
충남청,1607408372,19,10,215,1,충청남도 천안시 동남구 안서동(신안동) 457,127.17404,36.838436,-1
충남청,1607403172,19,10,215,2,충청남도 천안시 서북구 부대동(행정:부성1동) 275,127.150055,36.850296,-1
충남청,1607403479,31,10,215,1,세종특별자치시 세종시 보람동(보람동) 629-6,127.29127,36.47749,-1
충남청,1607397827,19,10,215,1,충청남도 천안시 동남구 목천읍 소사리(목천읍) 113-22,127.16889,36.734722,-1
충남청,1607408375,19,10,215,2,충청남도 당진시 읍내동(행정:당진1동) ,126.632744,36.895565,-1
충남청,1607395697,19,10,215,1,충청남도 계룡시 엄사면 엄사리(행정:엄사면) 232-50,127.237946,36.283363,-1
충남청,1607403434,19,10,215,1,충청남도 천안시 서북구 와촌동(행정:봉명동) ,127.14484,36.81033,-1
충남청,1607403788,19,10,215,1,충청남도 서산시 음암면 도당리(행정:음암면) 1538-7,126.50534,36.791607,-1
충남청,1607403613,19,10,215,1,충청남도 아산시 영인면 구성리(영인면) 51-36,126.96891,36.895653,-1
충남청,1607265463,19,10,215,2,충청남도 논산시 가야곡면 왕암리(행정:가야곡면) 125,127.15703,36.127476,-1
충남청,1607305847,19,10,215,2,충청남도 서산시 지곡면 화천리(행정:지곡면) 302-1,126.43634,36.8635,-1
충남청,1607310418,19,10,215,2,충청남도 서산시 예천동(행정:석남동) 385,126.445175,36.768745,-1
충남청,1607305049,19,10,215,1,충청남도 당진시 읍내동(행정:당진1동) 1451,126.62481,36.898792,-1
충남청,1607301525,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 1810,127.1046,36.80715,-1
충남청,1607302173,19,10,215,1,충청남도 천안시 서북구 성정동(행정:성정2동) 1312-1,127.14045,36.82888,-1
충남청,1607305547,19,10,215,2,충청남도 태안군 태안읍 평천리(행정:태안읍) 59-1,126.31078,36.75032,-1
충남청,1607305628,19,10,215,1,충청남도 천안시 동남구 청당동(청룡동) 485,127.15415,36.784866,-1
충남청,1607301812,19,10,215,2,충청남도 천안시 동남구 신방동(행정:신방동) 1557,127.132835,36.777004,-1
충남청,1607301769,19,10,215,2,충청남도 당진시 원당동(행정:당진3동) 1257,126.64368,36.90599,-1
대전청,1607304410,13,10,215,3,대전광역시 유성구 죽동(온천2동) 698-12,127.33667,36.37,-1
대전청,1607306417,13,10,215,2,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758,-1
충남청,1607307380,31,10,215,2,세종특별자치시 세종시 도담동(행정:도담동) 733,127.25531,36.51153,-1
대전청,1607303161,13,10,215,2,0,127.40466,36.341686,-1
충남청,1607311215,19,10,215,2,충청남도 아산시 온천동(행정:온양2동) 202-20,126.998505,36.779617,-1
충남청,1607311776,19,10,215,1,충청남도 부여군 규암면 합송리(행정:규암면) 500,126.85429,36.268036,-1
대전청,1607311260,13,10,215,2,대전광역시 서구 변동(변동) 50-12,127.378716,36.32516,-1
충남청,1607313384,19,10,215,2,충청남도 천안시 서북구 두정동(행정:부성2동) 526-2,127.13132,36.82786,-1
충남청,1607313563,19,10,215,2,충청남도 천안시 동남구 신부동(행정:신안동) 889-1,127.150505,36.822105,-1
충남청,1607313864,19,10,215,1,충청남도 아산시 도고면 봉농리(행정:도고면) 273-13,126.86,36.74877,-1
충남청,1607302357,19,10,215,2,충청남도 아산시 신인동(행정:온양5동) 227,126.980644,36.752632,-1
대전청,1607304926,13,10,215,1,대전광역시 서구 괴정동(행정:괴정동) 62-14,127.38318,36.34047,-1
충남청,1607309513,19,10,215,2,충청남도 천안시 동남구 영성동(행정:중앙동) 37,127.1505,36.803997,-1
충남청,1607312526,19,10,215,1,충청남도 천안시 서북구 차암동(부성2동) 520,127.10699,36.84281,-1
충남청,1607312683,19,10,215,1,충청남도 보령시 대천동(대천2동) 358-20,126.591095,36.34967,-1
충남청,1607314066,31,10,215,1,세종특별자치시 세종시 어진동(도담동) 556,127.26703,36.505447,-1
충남청,1607314308,19,10,215,2,충청남도 보령시 명천동(행정:대천4동) 269-4,126.61283,36.333492,-1
대전청,1607310063,13,10,215,2,대전광역시 서구 갈마동(행정:갈마1동) 316-1,127.36746,36.3508,-1
대전청,1607312742,13,10,215,2,대전광역시 중구 석교동(석교동) 59-12,127.44302,36.308834,-1
대전청,1607315183,13,10,215,2,대전광역시 동구 용운동(행정:용운동) 510-38,127.458,36.341606,-1
대전청,1607302293,13,10,215,1,대전광역시 서구 가장동(행정:가장동) 17-32,127.39197,36.33193,-1
충남청,1607313982,31,10,215,2,세종특별자치시 세종시 반곡동(행정:소담동) 46-3,127.31227,36.49748,-1
대전청,1607298918,13,10,215,1,대전광역시 동구 성남동(행정:삼성동) 491-2,127.42079,36.337936,-1
대전청,1607303722,13,10,215,1,0,0.0,0.0,-1
충남청,1607315296,19,10,215,1,충청남도 천안시 동남구 신방동(행정:신방동) 276,127.13453,36.769833,-1
충남청,1607304295,19,10,215,2,충청남도 당진시 원당동(행정:당진3동) 1251,126.64405,36.903378,-1
충남청,1607304379,19,10,215,2,충청남도 천안시 동남구 대흥동(중앙동) 43-9 ,127.148766,36.812042,-1
대전청,1607248628,13,10,215,1,대전광역시 대덕구 비래동(행정:비래동) 558-9,127.44533,36.352875,-1
충남청,1607252030,31,10,215,2,세종특별자치시 세종시 부강면 부강리(행정:부강면) 412-2,127.36449,36.53089,-1
충남청,1607248554,19,10,215,2,충청남도 공주시 신관동(행정:신관동) 274-4,127.14005,36.476376,-1
충남청,1607255830,19,10,215,1,충청남도 계룡시 엄사면 엄사리(행정:엄사면) ,127.242805,36.28206,-1
대전청,1607245370,13,10,215,1,대전광역시 서구 용문동(행정:용문동) 370-5,127.40181,36.34179,-1
충남청,1607334633,19,10,215,2,충청남도 공주시 월송동(행정:월송동) 619,127.15551,36.475925,-1
대전청,1607342854,13,10,215,2,대전광역시 중구 산성동(행정:산성동) 37-1,127.39232,36.30868,1
충남청,1607347768,19,10,215,1,충청남도 천안시 동남구 신방동(행정:신방동) 920,127.126434,36.787716,1
충남청,1607344417,31,10,215,2,세종특별자치시 세종시 종촌동(종촌동) 649,127.247,36.507637,-1
충남청,1607348413,31,10,215,2,세종특별자치시 세종시 새롬동(행정:새롬동) 320,127.24769,36.48553,-1
대전청,1607343069,13,10,215,2,대전광역시 중구 산성동(행정:산성동) 37-1,127.39232,36.30868,1
대전청,1607338750,13,10,215,2,대전광역시 서구 도마동(행정:도마2동) 316-1,127.370804,36.314415,-1
충남청,1607338859,19,10,215,2,충청남도 천안시 서북구 불당동(행정:불당동) 757,127.109436,36.809734,-1
충남청,1607391072,19,10,215,1,충청남도 천안시 서북구 직산읍 모시리(행정:직산읍) 206-13,127.127174,36.870487,-1
충남청,1607355227,19,10,215,1,충청남도 천안시 동남구 신방동(행정:신방동) 920,127.126434,36.787716,1
대전청,1607387272,13,10,215,1,대전광역시 서구 복수동(행정:복수동) 292-14,127.37297,36.308758,-1
대전청,1607387337,13,10,215,1,0,127.40466,36.341686,-1
대전청,1607386719,13,10,215,2,경기도 안성시 서인동(행정:안성2동) 69-6,127.268936,37.006844,-1
대전청,1607386719,15,10,215,2,경기도 안성시 서인동(행정:안성2동) 69-6,127.268936,37.006844,-1
충남청,1607388307,19,10,215,2,충청남도 천안시 서북구 성정동(행정:성정2동) 644,127.13964,36.82355,-1
충남청,1607388272,19,10,215,2,충청남도 공주시 중동(행정:중학동) 244-3,127.125175,36.453674,-1
충남청,1607388953,19,10,215,2,충청남도 천안시 동남구 신부동(행정:신안동) 451-5,127.15365,36.818066,-1
충남청,1607389321,19,10,215,1,충청남도 보령시 대천동(행정:대천2동) 143-42,126.596405,36.353622,-1
충남청,1607328348,19,10,215,1,충청남도 보령시 대천동(행정:대천2동) 1215,126.58531,36.348763,-1
대전청,1607319549,13,10,215,2,대전광역시 대덕구 송촌동(행정:송촌동) ,127.44227,36.35203,-1
충남청,1607324505,19,10,215,3,충청남도 천안시 동남구 목천읍 지산리(목천읍) 169-2,127.19361,36.79222,-1
충남청,1607328277,19,10,215,2,충청남도 공주시 금흥동(행정:월송동) 259,127.14975,36.47502,1
충남청,1607319964,19,10,215,1,충청남도 태안군 고남면 누동리(행정:고남면) 395-2,126.41073,36.435814,1
충남청,1607320778,19,10,215,3,충청남도 아산시 음봉면 동암리(음봉면) 685-1,127.065834,36.841667,-1
대전청,1607322589,13,10,215,1,대전광역시 동구 자양동(행정:자양동) 60-2,127.44889,36.33538,-1
충남청,1607323934,19,10,215,1,충청남도 보령시 대천동(행정:대천2동) 1214,126.58508,36.348907,-1
충남청,1607326413,19,10,215,1,충청남도 서산시 고북면 신정리(행정:고북면) ,126.50956,36.699005,-1
충남청,1607329695,19,10,215,2,충청남도 천안시 동남구 청당동(행정:청룡동) 458,127.15083,36.783443,-1
대전청,1607320701,13,10,215,2,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742,-1
충남청,1607324255,19,10,215,2,충청남도 금산군 추부면 자부리(행정:추부면) 389-1,127.48505,36.199066,1
대전청,1607317701,13,10,215,2,대전광역시 유성구 죽동(행정:노은2동) 629,127.32538,36.378742,-1
대전청,1607317813,13,10,215,2,대전광역시 서구 월평동(월평2동) 266-1,127.37588,36.360146,1
대전청,1607330029,13,10,215,2,대전광역시 대덕구 비래동(행정:비래동) 120-22,127.44762,36.35708,-1
대전청,1607318831,13,10,215,2,대전광역시 동구 가오동(행정:효동) 658,127.45724,36.304844,1
충남청,1607320402,19,10,215,2,충청남도 서천군 마서면 송내리(행정:마서면) 산70-4,126.7136,36.033203,-1
충남청,1607330490,19,10,215,3,충청남도 태안군 안면읍 중장리(안면읍) 885-15,126.37055,36.469723,-1
충남청,1607316617,19,10,215,2,충청남도 천안시 동남구 신방동(행정:신방동) 1893,127.1333,36.77158,-1
충남청,1607316603,31,10,215,1,세종특별자치시 세종시 다정동(행정:새롬동) 78-1,127.24823,36.496777,-1
충남청,1607320907,19,10,215,1,충청남도 아산시 둔포면 운용리(행정:둔포면) 337-43,127.06022,36.93216,-1
대전청,1607321165,13,10,215,2,대전광역시 유성구 원내동(행정:진잠동) 394,127.321655,36.29919,-1
충남청,1607324397,19,10,215,2,충청남도 금산군 추부면 마전리(행정:추부면) 106-10,127.47679,36.19565,1
충남청,1607318577,19,10,215,1,충청남도 아산시 배방읍 북수리(행정:배방읍) 1534,127.08043,36.77468,-1
충남청,1607318607,19,10,215,2,충청남도 아산시 배방읍 북수리(행정:배방읍) 1534,127.08172,36.77549,-1
충남청,1607322196,19,10,215,2,충청남도 서산시 성연면 왕정리(행정:성연면) 725,126.452705,36.8221,-1
대전청,1607321770,13,10,215,2,대전광역시 서구 관저동(행정:관저2동) 1614-1,127.345795,36.2992,-1
충남청,1607326903,19,10,215,1,충청남도 천안시 동남구 봉명동(행정:봉명동) 221-5,127.13431,36.801357,-1
충남청,1607322498,19,10,215,1,충청남도 천안시 동남구 청당동(행정:청룡동) 440,127.15669,36.7785,-1
대전청,1607323708,13,10,215,2,대전광역시 동구 비룡동(행정:대청동) 557,127.47535,36.331917,1
대전청,1607331774,13,10,215,1,대전광역시 유성구 봉명동(행정:원신흥동) ,127.3489,36.346977,-1
대전청,1607332200,13,10,215,1,0,127.40466,36.341686,-1
대전청,1607317290,13,10,215,2,0,127.40466,36.341686,-1
대전청,1607318080,13,10,215,1,대전광역시 유성구 송강동(행정:관평동) 534,127.3834,36.42257,-1
충남청,1607319499,19,10,215,1,충청남도 아산시 선장면 죽산리(행정:선장면) 320-2,126.905525,36.78497,-1
충남청,1607319555,19,10,215,1,충청남도 태안군 고남면 누동리(행정:고남면) 395-2,126.41073,36.435814,1
